MUC12	446	3569	S	0.2437	5478	0.366465863453815
MUC12	2380	4696	S	0.2427	5478	0.645856151880248
MUC5B	1893	4503	T	0.3069	5762	0.555015619576536
HORN	196	2806	S	0.3536	2850	0.526666666666667
MUC3A	258	1910	T	0.3311	3323	0.32621125489016
FILA	268	3902	S	0.2526	4061	0.513420339817779
MUC5A	3075	3794	T	0.2809	5654	0.607446055889636
MUC19	3689	4934	T	0.2426	8384	0.514253339694656
MUC12	4467	4863	S	0.2551	5478	0.851588170865279
MUC6	1405	2124	T	0.2907	2439	0.723452234522345
TENX	218	560	G	0.2018	4244	0.0916588124410933
MUC19	2364	2691	T	0.2202	8384	0.301467080152672
ZAN	581	996	T	0.2554	2812	0.280405405405405
MUC22	576	1394	T	0.3936	1773	0.555555555555556
MUC5A	3647	3897	T	0.42	5654	0.667138309161655
DSPP	505	1160	S	0.6198	1301	0.63989239046887
MUC19	6953	7190	T	0.2785	8384	0.843451812977099
MUC19	7545	7770	T	0.2489	8384	0.913346851145038
YV023	2	207	R	0.2439	505	0.206930693069307
MUC19	6580	6783	T	0.2463	8384	0.79693463740458
KR10B	78	257	C	0.3017	298	0.562080536912752
TITIN	11395	11592	P	0.3299	34350	0.334599708879185
KRA51	2	209	G	0.3865	278	0.379496402877698
RP1L1	2044	2242	E	0.3737	2400	0.892916666666667
FILA2	454	1169	S	0.3021	2391	0.33939774153074
MUC19	6266	6409	T	0.2168	8384	0.755904103053435
MUC19	5924	6086	G	0.2407	8384	0.716245229007634
GG6L2	723	861	G	0.3623	909	0.871287128712871
CB016	1579	1738	S	0.3082	1984	0.8359375
KRA45	28	160	C	0.4015	181	0.519337016574586
TCOF	349	481	A	0.2273	1488	0.278897849462366
ERIC1	207	335	E	0.2578	443	0.611738148984199
PRB2	36	416	P	0.4	416	0.543269230769231
PRP1	28	359	P	0.4079	392	0.493622448979592
MUC19	3413	3570	T	0.2675	8384	0.416447996183206
CRNN	239	358	T	0.2101	495	0.603030303030303
MUC17	185	3575	T	0.2537	4493	0.418428666815046
SRCH	208	348	H	0.2286	699	0.397711015736767
MUC5A	4087	4249	T	0.4321	5654	0.737177219667492
BDP1	897	1174	E	0.2347	2624	0.394626524390244
SBSN	161	338	G	0.2542	590	0.422881355932203
FSCB	436	562	E	0.2381	825	0.604848484848485
MUC19	43	172	S	0.2093	8384	0.0128220419847328
MAGC1	26	129	S	0.2233	1142	0.0678633975481611
KR10C	83	177	C	0.3298	245	0.530612244897959
MUC5A	2643	2934	T	0.457	5654	0.493190661478599
DRIC1	101	192	D	0.2527	229	0.639737991266376
KRA13	1	95	C	0.3085	177	0.271186440677966
KRA11	1	95	C	0.2872	177	0.271186440677966
GOR	1	120	A	0.2185	675	0.0896296296296296
