ARI4B	544	555	E	0.9091	1312	0.418826219512195
NF2L1	497	513	S	0.9375	772	0.654145077720207
ZFHX3	478	489	E	0.9091	3703	0.13056980826357
LRCH2	31	44	G	0.9231	765	0.0490196078431373
MYPOP	311	322	P	0.9091	399	0.793233082706767
LRP8	15	26	L	0.9091	963	0.0212876427829699
EHMT2	314	325	E	0.9091	1210	0.26404958677686
EHMT2	302	327	E	0.92	1210	0.259917355371901
SFR19	273	284	E	0.9091	1312	0.212271341463415
KMT2A	84	96	S	0.9167	3969	0.0226757369614512
MDEAS	249	260	Q	0.9091	1045	0.243540669856459
SHOX2	62	81	G	0.9474	331	0.216012084592145
KAT6B	1080	1091	E	0.9091	2073	0.523637240713941
ATRX	1455	1466	E	0.9091	2492	0.58607544141252
SRRM2	2609	2652	S	0.9302	2752	0.955850290697674
ZBTB4	88	104	S	0.9375	1013	0.0947680157946693
SENP3	76	87	E	0.9091	574	0.14198606271777
TBP	58	99	Q	0.9024	339	0.231563421828909
MY15B	1004	1015	E	0.9091	1530	0.659803921568627
YTDC1	231	252	E	0.9048	727	0.332187070151307
TNC18	2615	2674	S	0.9492	2968	0.891004043126685
AN32E	185	196	E	0.9091	268	0.710820895522388
ANDR	453	476	G	0.913	920	0.504891304347826
ZFHX4	1998	2020	P	0.9091	3567	0.563218390804598
FBX3	424	435	E	0.9091	471	0.911889596602972
IF2P	534	545	E	0.9091	1220	0.442213114754098
HMGB3	189	200	E	0.9091	200	0.9725
PLPR3	450	461	E	0.9091	718	0.634401114206128
MN1	298	309	Q	0.9091	1320	0.229924242424242
AF9	151	194	S	0.9535	568	0.303697183098592
RTN4	34	45	E	0.9091	1192	0.0331375838926175
NCKX1	860	871	E	0.9091	1099	0.787534121929026
PRDM2	1055	1068	S	0.9231	1718	0.617869615832363
MYT1	264	275	E	0.9091	1121	0.240410347903657
PO3F2	70	91	G	0.9048	443	0.181715575620768
MED12	2053	2078	Q	0.92	2177	0.948782728525494
