ARI4B	543	553	E	1	1312	0.417682926829268
EMSY	719	735	S	0.5625	1322	0.549924357034796
EMSY	328	342	S	0.6429	1322	0.253403933434191
CD11B	304	316	E	1	795	0.389937106918239
CD11B	324	336	E	1	795	0.415094339622642
E2F3	45	53	A	1	465	0.105376344086022
TOX4	426	434	A	1	621	0.692431561996779
K2C5	509	529	G	0.65	590	0.879661016949153
K2C5	108	132	G	0.6667	590	0.203389830508475
K2C5	500	513	G	0.6154	590	0.858474576271186
K2C5	513	530	G	0.6471	590	0.883898305084746
K2C5	538	553	G	0.5333	590	0.924576271186441
K2C5	106	128	G	0.6818	590	0.198305084745763
K2C5	87	124	G	0.6486	590	0.178813559322034
K2C5	101	130	G	0.6552	590	0.195762711864407
PHC1	425	439	Q	1	1004	0.430278884462151
PHC1	8	23	S	0.5333	1004	0.0154382470119522
ZC3H3	873	881	S	1	948	0.925105485232067
PLCD4	439	457	E	0.6111	762	0.587926509186352
SPR2G	38	51	P	0.6154	73	0.60958904109589
SPR2G	18	51	P	0.5455	73	0.472602739726027
SYBU	220	234	S	0.5714	663	0.342383107088989
MMP15	323	338	P	0.5333	669	0.494020926756353
MMP15	29	43	L	0.5714	669	0.0538116591928251
COGA1	904	921	P	0.5294	1604	0.568890274314214
IN80B	36	50	K	0.7857	356	0.120786516853933
IN80B	36	49	K	0.7692	356	0.11938202247191
MMP25	2	15	L	0.7692	562	0.0151245551601423
RFX3	31	52	Q	0.5238	749	0.0554072096128171
RFX3	29	48	Q	0.5263	749	0.0514018691588785
RFX3	31	47	Q	0.5625	749	0.0520694259012016
TRI26	422	432	E	1	539	0.792207792207792
WDR44	236	251	P	0.6667	913	0.266703176341731
WDR44	238	251	P	0.6154	913	0.267798466593647
RHBT2	326	334	H	1	727	0.453920220082531
RHBT2	706	724	S	0.7222	727	0.983493810178817
CFDP1	71	84	E	0.5385	299	0.259197324414716
TGRM1	236	251	L	0.5333	1720	0.14156976744186
SCGR4	13	44	G	0.6129	105	0.271428571428571
SCGR4	23	43	G	0.6	105	0.314285714285714
SCGR4	92	105	C	0.5385	105	0.938095238095238
SCGR4	92	105	C	0.5385	105	0.938095238095238
SCGR4	6	43	G	0.6216	105	0.233333333333333
SCGR4	13	40	G	0.6667	105	0.252380952380952
SCGR4	23	42	G	0.6316	105	0.30952380952381
VP37C	332	348	P	0.625	355	0.957746478873239
VP37C	335	354	P	0.5263	355	0.970422535211268
DGKI	14	30	A	0.6875	1065	0.0206572769953052
DGKI	14	32	A	0.6667	1065	0.0215962441314554
CHD5	101	117	K	0.625	1954	0.0557830092118731
PURB	201	214	G	0.7692	312	0.665064102564103
CT2NL	407	432	S	0.56	639	0.656494522691706
NP1L2	213	221	E	1	460	0.471739130434783
EPAB2	43	60	E	0.5294	278	0.185251798561151
PDE4C	663	679	E	0.75	712	0.942415730337079
PDE4C	663	677	E	0.7857	712	0.941011235955056
CNGB1	357	371	E	1	1251	0.290967226219025
CNGB1	418	437	E	0.5263	1251	0.341726618705036
NHSL1	894	910	S	0.625	1610	0.560248447204969
NHSL1	894	912	S	0.6667	1610	0.560869565217391
CERS3	346	355	E	1	383	0.915143603133159
DCP1B	252	261	Q	1	617	0.415721231766613
BRI3B	15	25	L	1	251	0.0796812749003984
COMT	7	26	L	0.6316	271	0.0608856088560886
COMT	7	23	L	0.5625	271	0.0553505535055351
CA174	232	240	D	1	243	0.97119341563786
COCA1	2294	2307	P	0.5385	3063	0.751061051256938
EGR2	300	309	A	1	476	0.639705882352941
SOX11	225	233	D	1	441	0.519274376417234
CLK3	264	278	S	0.5714	638	0.424764890282132
GLCI1	5	13	S	1	547	0.0164533820840951
NEAS1	231	239	A	1	246	0.955284552845528
PLXA1	11	21	L	1	1896	0.00843881856540084
CLGN	551	565	E	0.6429	610	0.914754098360656
DSG3	623	640	L	0.7647	999	0.632132132132132
KRI1	40	54	S	0.6429	703	0.0668563300142248
DCAF5	559	568	S	1	942	0.598195329087049
FXL17	124	132	A	1	701	0.182596291012839
FXL17	221	231	G	1	701	0.322396576319544
NETR	58	71	P	0.5385	875	0.0737142857142857
SHE	163	174	S	1	495	0.34040404040404
KRA56	2	25	G	0.5217	129	0.104651162790698
KRA56	4	18	G	0.5714	129	0.0852713178294574
OR6J1	24	44	L	0.6	347	0.0979827089337176
PITM2	612	622	G	1	1349	0.457375833951075
K2C4	71	95	G	0.5417	520	0.159615384615385
K2C4	80	96	G	0.5625	520	0.169230769230769
K2C4	74	90	G	0.6875	520	0.157692307692308
LHX2	187	196	A	1	406	0.471674876847291
LIX1L	38	55	P	0.7647	337	0.137982195845697
LIX1L	38	53	P	0.7333	337	0.135014836795252
LIX1L	38	55	P	0.7647	337	0.137982195845697
SF01	582	590	P	1	639	0.917057902973396
SF01	570	585	P	0.6	639	0.903755868544601
SF01	468	483	P	0.6	639	0.744131455399061
DMRTA	57	67	A	1	504	0.123015873015873
ZCH10	153	176	S	0.7391	192	0.856770833333333
ZCH10	163	176	S	0.7692	192	0.8828125
IMUP	84	104	K	0.6	106	0.886792452830189
HDAC5	587	600	E	0.6154	1122	0.528966131907308
SIL2B	2	16	A	0.7143	78	0.115384615384615
KRA54	4	46	G	0.5714	288	0.0868055555555556
KRA54	23	45	G	0.5455	288	0.118055555555556
KRA54	8	49	G	0.5366	288	0.0989583333333333
KRA54	22	49	G	0.5185	288	0.123263888888889
KRA54	94	107	G	0.5385	288	0.348958333333333
KRA54	114	127	G	0.5385	288	0.418402777777778
KRA54	154	167	G	0.5385	288	0.557291666666667
KRA54	174	187	G	0.5385	288	0.626736111111111
STAR8	401	414	A	0.5385	1023	0.398338220918866
WIPF3	223	232	P	1	483	0.471014492753623
WIPF3	4	17	P	0.9231	483	0.0217391304347826
PPM1G	292	312	E	0.6	546	0.553113553113553
PPM1G	292	307	E	0.5333	546	0.548534798534799
A4	227	242	E	0.6	770	0.304545454545455
A4	227	240	E	0.6154	770	0.303246753246753
ANK3	3967	3978	T	1	4377	0.907585103952479
HORN	275	288	S	0.5385	2850	0.0987719298245614
RMP	299	311	D	1	535	0.570093457943925
ARID2	912	925	Q	0.5385	1835	0.500544959128065
ARID2	1025	1041	Q	0.5625	1835	0.562942779291553
FIP1	460	479	R	0.5263	594	0.79040404040404
FIP1	356	373	P	0.5882	594	0.613636363636364
AGGF1	7	21	P	0.5714	714	0.0196078431372549
CX042	97	111	L	0.5714	125	0.832
ATOH1	23	39	P	0.5625	354	0.0875706214689266
EWS	472	486	G	0.5714	656	0.730182926829268
EWS	560	587	G	0.5185	656	0.874237804878049
EWS	589	612	G	0.5652	656	0.915396341463415
EWS	304	324	G	0.55	656	0.478658536585366
EWS	472	488	G	0.5625	656	0.731707317073171
EWS	566	579	G	0.5385	656	0.872713414634146
EWS	582	622	G	0.525	656	0.917682926829268
EWS	592	614	G	0.5455	656	0.919207317073171
EWS	608	622	G	0.5714	656	0.9375
EWS	304	325	G	0.5714	656	0.479420731707317
EWS	575	602	G	0.5185	656	0.897103658536585
EWS	559	583	G	0.5417	656	0.870426829268293
TIP39	14	22	L	1	100	0.18
BTBDA	125	140	S	0.5333	475	0.278947368421053
BTBDA	125	138	S	0.5385	475	0.276842105263158
TELO2	817	832	L	0.5333	837	0.985065710872163
LRCH2	36	44	G	1	765	0.0522875816993464
LRCH2	19	38	G	0.6842	765	0.0372549019607843
RBM23	385	393	A	1	439	0.886104783599089
RBM23	80	93	R	0.5385	439	0.197038724373576
KR511	14	32	G	0.6111	156	0.147435897435897
KR511	4	32	G	0.5714	156	0.115384615384615
KR511	8	35	G	0.5185	156	0.137820512820513
GGYF2	976	984	Q	1	1299	0.754426481909161
GGYF2	1215	1229	Q	0.5714	1299	0.94072363356428
RBM24	162	172	A	1	236	0.707627118644068
RBM24	209	221	A	1	236	0.911016949152542
ECM2	270	291	E	0.7143	699	0.401287553648069
ECM2	278	292	E	0.5714	699	0.407725321888412
ECM2	277	292	E	0.6	699	0.407010014306152
MAP1B	949	962	E	0.5385	2468	0.387155591572123
GBX1	122	130	A	1	363	0.347107438016529
KPCD1	17	26	A	1	912	0.0235745614035088
ERFE	112	126	P	0.5714	354	0.336158192090395
ERFE	111	124	P	0.5385	354	0.331920903954802
CAF17	83	96	A	0.5385	356	0.251404494382022
HOMEZ	515	523	E	1	550	0.943636363636364
HOMEZ	529	537	E	1	550	0.969090909090909
CHD8	2081	2094	S	1	2581	0.808795040681906
KMT5A	12	23	A	1	393	0.044529262086514
IRX3	62	70	A	1	501	0.131736526946108
IRX3	214	231	E	0.5882	501	0.444111776447106
COJA1	412	429	P	0.5294	1142	0.368213660245184
GDF11	29	41	A	1	407	0.085995085995086
ROA2	322	350	G	0.5357	353	0.951841359773371
ROA2	257	276	G	0.6316	353	0.754957507082153
ROA2	257	276	G	0.6316	353	0.754957507082153
ROA2	272	293	G	0.5714	353	0.80028328611898
ROA2	268	290	G	0.5455	353	0.790368271954674
NRG3	26	34	A	1	720	0.0416666666666667
NRG3	252	260	S	1	720	0.355555555555556
NRG3	7	22	A	0.5333	720	0.0201388888888889
UBR4	608	616	P	1	5183	0.118078333011769
UBR4	3333	3348	S	0.5333	5183	0.644510901022574
SPRY3	373	383	E	1	442	0.855203619909502
PI3R5	321	329	E	1	880	0.369318181818182
ZN341	178	187	P	1	854	0.213700234192037
ROR1	14	29	A	0.5333	937	0.0229455709711846
ROR1	14	29	A	0.5333	937	0.0229455709711846
FIGN	222	230	P	1	759	0.297760210803689
T200B	18	32	R	0.5714	307	0.0814332247557003
THOC4	20	41	G	0.619	257	0.118677042801556
THOC4	20	42	G	0.5909	257	0.120622568093385
TITIN	10437	10460	E	0.6522	34350	0.304177583697234
TITIN	11037	11079	E	0.5714	34350	0.321921397379913
TITIN	11047	11079	E	0.5938	34350	0.322066957787482
TITIN	11075	11093	E	0.6111	34350	0.322678311499272
TITIN	11037	11062	E	0.52	34350	0.321673944687045
