MUC5B	1893	4503	T	0.3069	5762	0.555015619576536
HORN	196	2806	S	0.3536	2850	0.526666666666667
MUC3A	258	1910	T	0.3311	3323	0.32621125489016
MUC22	576	1394	T	0.3936	1773	0.555555555555556
MUC5A	3647	3897	T	0.42	5654	0.667138309161655
DSPP	505	1160	S	0.6198	1301	0.63989239046887
KR10B	78	257	C	0.3017	298	0.562080536912752
TITIN	11395	11592	P	0.3299	34350	0.334599708879185
KRA51	2	209	G	0.3865	278	0.379496402877698
RP1L1	2044	2242	E	0.3737	2400	0.892916666666667
FILA2	454	1169	S	0.3021	2391	0.33939774153074
GG6L2	723	861	G	0.3623	909	0.871287128712871
CB016	1579	1738	S	0.3082	1984	0.8359375
KRA45	28	160	C	0.4015	181	0.519337016574586
PRB2	36	416	P	0.4	416	0.543269230769231
PRP1	28	359	P	0.4079	392	0.493622448979592
MUC5A	4087	4249	T	0.4321	5654	0.737177219667492
KR10C	83	177	C	0.3298	245	0.530612244897959
MUC5A	2643	2934	T	0.457	5654	0.493190661478599
KRA13	1	95	C	0.3085	177	0.271186440677966
