ARI4B	543	553	E	1	1312	0.417682926829268
CD11B	304	316	E	1	795	0.389937106918239
CD11B	324	336	E	1	795	0.415094339622642
E2F3	45	53	A	1	465	0.105376344086022
TOX4	426	434	A	1	621	0.692431561996779
PHC1	425	439	Q	1	1004	0.430278884462151
ZC3H3	873	881	S	1	948	0.925105485232067
IN80B	36	50	K	0.7857	356	0.120786516853933
IN80B	36	49	K	0.7692	356	0.11938202247191
MMP25	2	15	L	0.7692	562	0.0151245551601423
TRI26	422	432	E	1	539	0.792207792207792
RHBT2	326	334	H	1	727	0.453920220082531
RHBT2	706	724	S	0.7222	727	0.983493810178817
PURB	201	214	G	0.7692	312	0.665064102564103
NP1L2	213	221	E	1	460	0.471739130434783
PDE4C	663	679	E	0.75	712	0.942415730337079
PDE4C	663	677	E	0.7857	712	0.941011235955056
CNGB1	357	371	E	1	1251	0.290967226219025
CERS3	346	355	E	1	383	0.915143603133159
DCP1B	252	261	Q	1	617	0.415721231766613
BRI3B	15	25	L	1	251	0.0796812749003984
CA174	232	240	D	1	243	0.97119341563786
EGR2	300	309	A	1	476	0.639705882352941
SOX11	225	233	D	1	441	0.519274376417234
GLCI1	5	13	S	1	547	0.0164533820840951
NEAS1	231	239	A	1	246	0.955284552845528
PLXA1	11	21	L	1	1896	0.00843881856540084
DSG3	623	640	L	0.7647	999	0.632132132132132
DCAF5	559	568	S	1	942	0.598195329087049
FXL17	124	132	A	1	701	0.182596291012839
FXL17	221	231	G	1	701	0.322396576319544
SHE	163	174	S	1	495	0.34040404040404
PITM2	612	622	G	1	1349	0.457375833951075
LHX2	187	196	A	1	406	0.471674876847291
LIX1L	38	55	P	0.7647	337	0.137982195845697
LIX1L	38	53	P	0.7333	337	0.135014836795252
LIX1L	38	55	P	0.7647	337	0.137982195845697
SF01	582	590	P	1	639	0.917057902973396
DMRTA	57	67	A	1	504	0.123015873015873
ZCH10	153	176	S	0.7391	192	0.856770833333333
ZCH10	163	176	S	0.7692	192	0.8828125
SIL2B	2	16	A	0.7143	78	0.115384615384615
WIPF3	223	232	P	1	483	0.471014492753623
WIPF3	4	17	P	0.9231	483	0.0217391304347826
ANK3	3967	3978	T	1	4377	0.907585103952479
RMP	299	311	D	1	535	0.570093457943925
TIP39	14	22	L	1	100	0.18
LRCH2	36	44	G	1	765	0.0522875816993464
RBM23	385	393	A	1	439	0.886104783599089
GGYF2	976	984	Q	1	1299	0.754426481909161
RBM24	162	172	A	1	236	0.707627118644068
RBM24	209	221	A	1	236	0.911016949152542
ECM2	270	291	E	0.7143	699	0.401287553648069
GBX1	122	130	A	1	363	0.347107438016529
KPCD1	17	26	A	1	912	0.0235745614035088
HOMEZ	515	523	E	1	550	0.943636363636364
HOMEZ	529	537	E	1	550	0.969090909090909
CHD8	2081	2094	S	1	2581	0.808795040681906
KMT5A	12	23	A	1	393	0.044529262086514
IRX3	62	70	A	1	501	0.131736526946108
GDF11	29	41	A	1	407	0.085995085995086
NRG3	26	34	A	1	720	0.0416666666666667
NRG3	252	260	S	1	720	0.355555555555556
UBR4	608	616	P	1	5183	0.118078333011769
SPRY3	373	383	E	1	442	0.855203619909502
PI3R5	321	329	E	1	880	0.369318181818182
ZN341	178	187	P	1	854	0.213700234192037
FIGN	222	230	P	1	759	0.297760210803689
ILF3	701	709	G	1	894	0.788590604026846
PCSK9	15	23	L	1	692	0.0274566473988439
EHMT2	300	323	E	1	1210	0.257438016528926
FUBP1	16	26	G	1	644	0.0326086956521739
SPAG8	45	62	A	0.8235	485	0.110309278350515
M3K4	25	36	P	1	1608	0.0189676616915423
M3K4	1190	1199	A	1	1608	0.742848258706468
RFX1	386	399	G	1	979	0.400919305413687
KMT2A	90	98	S	1	3969	0.0236835474930713
CBP	2199	2216	Q	1	2442	0.903972153972154
