CCDC6	32	48	G	0.875	474	0.0843881856540084
GSX2	147	162	A	1	304	0.508223684210526
FEZF2	102	117	G	1	459	0.238562091503268
BRI3B	14	28	L	0.9286	251	0.0836653386454183
PLXA1	7	21	L	0.8571	1896	0.00738396624472574
DSG3	623	639	L	0.8125	999	0.631631631631632
ASXL3	2017	2046	P	0.8276	2248	0.903692170818505
FXL17	216	236	G	0.85	701	0.322396576319543
SHE	163	181	S	0.8889	495	0.347474747474747
PCD10	206	223	G	0.8235	1040	0.20625
ANK3	3960	3978	T	0.9444	4377	0.906785469499657
PABP2	1	15	A	0.8571	306	0.0261437908496732
RMP	299	321	D	0.8182	535	0.579439252336449
PDXL2	162	188	E	0.8077	605	0.289256198347107
SRP68	9	35	G	0.8077	627	0.0350877192982456
CAC1A	2311	2325	Q	0.9286	2506	0.924980047885076
ZFHX3	460	489	E	0.8966	3703	0.12813934647583
ZFHX3	3507	3527	G	0.95	3703	0.949770456386714
ZFHX3	770	784	A	0.8571	3703	0.209829867674858
RBM23	383	397	A	0.8571	439	0.888382687927107
LRP8	9	26	L	0.8235	963	0.0181723779854621
HOMEZ	515	537	E	0.8182	550	0.956363636363636
CHD8	2493	2508	H	0.8667	2581	0.968810538550949
CHD8	2079	2094	S	0.9333	2581	0.808407593955831
CADM1	341	356	T	0.8667	442	0.788461538461539
GDF11	24	41	A	0.8235	407	0.0798525798525798
EHMT2	300	326	E	0.9615	1210	0.258677685950413
SFR19	268	288	E	0.95	1312	0.211890243902439
SFR19	1022	1039	E	1	1312	0.785442073170732
M3K4	24	38	P	0.9286	1608	0.0192786069651741
M3K4	1188	1202	A	0.8571	1608	0.743159203980099
ZN358	400	416	A	1	568	0.71830985915493
DACH1	140	163	S	1	758	0.199868073878628
NCAN	1282	1296	H	0.8571	1321	0.975775927327782
MDEAS	246	262	Q	0.875	1045	0.243062200956938
ZIC2	456	470	A	1	532	0.870300751879699
FAM9A	194	214	A	0.85	332	0.614457831325301
U2AF1	209	223	G	0.9286	240	0.9
SHOX2	60	90	G	0.9	331	0.226586102719033
BC11B	529	543	E	0.8571	894	0.599552572706935
THA11	104	132	Q	1	314	0.375796178343949
PR40A	272	298	A	0.8077	957	0.297805642633229
MTFR1	183	197	P	0.8571	333	0.570570570570571
ERC2	918	932	H	0.8571	957	0.966562173458725
MBTP2	109	136	S	0.9259	519	0.236030828516378
HLX	123	137	Q	0.8571	488	0.266393442622951
ASXL2	669	684	A	0.8667	1435	0.471428571428571
OLIG1	43	59	S	0.8125	271	0.188191881918819
HXD8	109	123	P	0.9286	290	0.4
KLHL1	73	88	S	0.9333	748	0.107620320855615
DC8L2	108	147	E	0.8205	631	0.202060221870048
PO4F2	54	68	G	1	409	0.149144254278729
MAGI1	402	421	Q	1	1491	0.275989268947015
OTOF	1965	1983	L	0.8333	1997	0.988482724086129
CRAC1	622	639	A	0.8235	661	0.953857791225416
ATRX	1443	1466	E	0.913	2492	0.583667736757624
PCDC2	22	36	L	0.9286	1007	0.028798411122145
KCMA1	39	60	S	1	1236	0.0400485436893204
KCMA1	4	20	G	0.875	1236	0.00970873786407767
RALY	225	251	G	0.8462	306	0.777777777777778
ZBTB4	85	111	S	0.9615	1013	0.0967423494570582
PO3F3	28	50	G	0.9091	500	0.078
PO3F3	189	204	A	1	500	0.393
PO3F3	104	118	A	0.8571	500	0.222
RAGP1	361	397	E	0.8889	587	0.645655877342419
AR6P4	258	282	S	1	421	0.641330166270784
CSRN3	368	383	E	0.8667	585	0.641880341880342
SRTD4	218	232	S	0.8571	356	0.632022471910112
PERC1	34	51	E	0.8824	267	0.159176029962547
NKX61	136	150	A	0.9286	367	0.389645776566757
FNBP4	905	920	P	0.9333	1017	0.89724680432645
I2BPL	103	127	Q	1	796	0.144472361809045
I2BPL	88	102	A	1	796	0.119346733668342
SRPX	9	23	L	0.8571	464	0.0344827586206897
CELF3	359	373	Q	1	465	0.787096774193548
REPS2	3	17	A	1	660	0.0151515151515152
SRCH	246	261	D	1	699	0.362660944206009
EPHB6	162	176	S	0.8571	1021	0.165523996082272
GLU2B	313	337	E	0.875	528	0.615530303030303
RHG33	677	699	S	0.8182	1287	0.534576534576535
CPNS1	10	56	G	0.8043	268	0.123134328358209
FRPD3	1750	1776	Q	1	1810	0.974033149171271
SENP3	76	92	E	0.875	574	0.146341463414634
RBM47	487	502	A	0.9333	593	0.83389544688027
E2F4	307	327	S	0.9	413	0.767554479418886
HNF6	124	138	H	0.9286	465	0.281720430107527
DGKD	7	21	P	0.8571	1214	0.0115321252059308
ANR17	96	110	G	1	2603	0.0395697272378025
PODN	597	611	E	0.9286	613	0.98531810766721
TMM40	50	70	S	1	233	0.257510729613734
ATX1	197	225	Q	0.9286	815	0.258895705521472
DCAF8	98	112	E	0.9286	597	0.175879396984925
CK095	186	200	E	0.9286	678	0.284660766961652
F171B	43	58	Q	0.9333	826	0.061138014527845
TBP	55	95	Q	0.975	339	0.221238938053097
WDR70	148	164	E	0.9375	654	0.238532110091743
EOMES	117	132	A	0.9333	686	0.181486880466472
NCOR2	494	510	Q	1	2514	0.199681782020684
AMER1	380	402	E	0.8182	1135	0.344493392070485
EMC10	246	261	G	0.8667	262	0.967557251908397
ASPN	36	53	D	0.8824	380	0.117105263157895
HXB3	152	178	G	0.8846	431	0.382830626450116
RBM4	282	299	A	0.8235	364	0.798076923076923
ANS1A	31	55	G	0.8333	1134	0.0379188712522046
VCIP1	4	18	P	0.9286	1222	0.00900163666121113
MY15B	1002	1019	E	0.8235	1530	0.660457516339869
LUR1L	44	58	G	0.9286	231	0.220779220779221
ALKB5	30	48	A	0.9444	394	0.0989847715736041
NR4A3	94	108	H	1	626	0.161341853035144
F157A	70	84	Q	1	383	0.201044386422977
CBX4	382	400	H	0.8333	560	0.698214285714286
PKHG5	761	781	E	0.85	1062	0.725988700564972
TPRXL	35	236	S	0.806	258	0.525193798449612
TPRXL	47	239	S	0.8073	258	0.554263565891473
SKOR2	653	668	H	0.8667	1001	0.65984015984016
GZF1	297	311	E	0.8571	711	0.427566807313643
MPRIP	178	192	S	0.8571	1025	0.180487804878049
CHIC1	45	68	E	0.9565	224	0.252232142857143
SHOT1	353	369	P	0.875	631	0.572107765451664
KCNA4	123	137	E	0.9286	653	0.199081163859112
IL27A	162	176	E	0.9286	243	0.695473251028807
NCBP3	340	359	E	0.8947	620	0.563709677419355
PEG10	682	703	P	0.8095	708	0.978107344632768
ZBT8B	132	153	A	0.9048	495	0.287878787878788
ANDR	58	91	Q	0.8485	920	0.0809782608695652
