GSX2	147	162	A	1	304	0.508223684210526
FEZF2	102	117	G	1	459	0.238562091503268
BRI3B	14	28	L	0.9286	251	0.0836653386454183
ANK3	3960	3978	T	0.9444	4377	0.906785469499657
CAC1A	2311	2325	Q	0.9286	2506	0.924980047885076
ZFHX3	3507	3527	G	0.95	3703	0.949770456386714
CHD8	2079	2094	S	0.9333	2581	0.808407593955831
EHMT2	300	326	E	0.9615	1210	0.258677685950413
SFR19	268	288	E	0.95	1312	0.211890243902439
SFR19	1022	1039	E	1	1312	0.785442073170732
M3K4	24	38	P	0.9286	1608	0.0192786069651741
ZN358	400	416	A	1	568	0.71830985915493
DACH1	140	163	S	1	758	0.199868073878628
ZIC2	456	470	A	1	532	0.870300751879699
U2AF1	209	223	G	0.9286	240	0.9
THA11	104	132	Q	1	314	0.375796178343949
MBTP2	109	136	S	0.9259	519	0.236030828516378
HXD8	109	123	P	0.9286	290	0.4
KLHL1	73	88	S	0.9333	748	0.107620320855615
PO4F2	54	68	G	1	409	0.149144254278729
MAGI1	402	421	Q	1	1491	0.275989268947015
ATRX	1443	1466	E	0.913	2492	0.583667736757624
PCDC2	22	36	L	0.9286	1007	0.028798411122145
KCMA1	39	60	S	1	1236	0.0400485436893204
ZBTB4	85	111	S	0.9615	1013	0.0967423494570582
PO3F3	28	50	G	0.9091	500	0.078
PO3F3	189	204	A	1	500	0.393
AR6P4	258	282	S	1	421	0.641330166270784
NKX61	136	150	A	0.9286	367	0.389645776566757
FNBP4	905	920	P	0.9333	1017	0.89724680432645
I2BPL	103	127	Q	1	796	0.144472361809045
I2BPL	88	102	A	1	796	0.119346733668342
CELF3	359	373	Q	1	465	0.787096774193548
REPS2	3	17	A	1	660	0.0151515151515152
SRCH	246	261	D	1	699	0.362660944206009
FRPD3	1750	1776	Q	1	1810	0.974033149171271
RBM47	487	502	A	0.9333	593	0.83389544688027
HNF6	124	138	H	0.9286	465	0.281720430107527
ANR17	96	110	G	1	2603	0.0395697272378025
PODN	597	611	E	0.9286	613	0.98531810766721
TMM40	50	70	S	1	233	0.257510729613734
ATX1	197	225	Q	0.9286	815	0.258895705521472
DCAF8	98	112	E	0.9286	597	0.175879396984925
CK095	186	200	E	0.9286	678	0.284660766961652
F171B	43	58	Q	0.9333	826	0.061138014527845
TBP	55	95	Q	0.975	339	0.221238938053097
WDR70	148	164	E	0.9375	654	0.238532110091743
EOMES	117	132	A	0.9333	686	0.181486880466472
NCOR2	494	510	Q	1	2514	0.199681782020684
VCIP1	4	18	P	0.9286	1222	0.00900163666121113
LUR1L	44	58	G	0.9286	231	0.220779220779221
ALKB5	30	48	A	0.9444	394	0.0989847715736041
NR4A3	94	108	H	1	626	0.161341853035144
F157A	70	84	Q	1	383	0.201044386422977
CHIC1	45	68	E	0.9565	224	0.252232142857143
KCNA4	123	137	E	0.9286	653	0.199081163859112
IL27A	162	176	E	0.9286	243	0.695473251028807
ZBT8B	132	153	A	0.9048	495	0.287878787878788
ANDR	451	473	G	1	920	0.502173913043478
GT2D1	909	923	S	0.9286	959	0.955161626694473
ATX3	291	305	Q	0.9286	361	0.825484764542936
SKDA1	412	428	E	0.9375	908	0.462555066079295
Z804A	1105	1119	A	0.9286	1209	0.919768403639371
PCLO	2405	2430	P	0.96	5142	0.470147802411513
ATX8	2	80	Q	1	80	0.5125
ATX8	1	80	Q	1	80	0.50625
PRIMA	56	70	P	0.9286	153	0.411764705882353
WHAMM	639	658	P	1	809	0.801606922126082
TF3C3	97	111	E	1	886	0.117381489841986
U2AF5	209	223	G	0.9286	240	0.9
ZN865	93	117	S	1	1059	0.0991501416430595
ALMS1	13	28	E	1	4168	0.00491842610364683
TRA2A	216	231	G	1	282	0.792553191489362
HD	18	38	Q	1	3142	0.00891152132399745
MEX3B	493	508	S	1	569	0.879613356766257
NKX23	271	286	A	1	364	0.76510989010989
WDR26	5	27	G	0.9091	661	0.0242057488653555
FBRS	311	329	A	1	460	0.695652173913043
SHRM4	1132	1158	E	0.9615	1493	0.766912257200268
MN1	523	550	Q	1	1320	0.406439393939394
EIF3D	533	547	E	1	548	0.985401459854015
SRS11	17	31	G	0.9286	484	0.0495867768595041
NCOA3	1248	1276	Q	1	1424	0.88623595505618
AF9	149	190	S	1	568	0.298415492957746
ASCL1	33	47	A	0.9286	236	0.169491525423729
NKX24	76	91	A	1	354	0.235875706214689
ATX2	166	188	Q	1	1313	0.134805788271135
VEZF1	335	354	Q	0.9474	521	0.661228406909789
NUMBL	427	446	Q	1	609	0.716748768472906
KLH11	2	16	A	0.9286	708	0.0127118644067797
RUNX2	49	71	Q	1	521	0.115163147792706
RUNX2	73	89	A	1	521	0.155470249520154
F157C	73	88	Q	1	387	0.208010335917313
DEN4B	895	912	Q	0.9412	1496	0.60394385026738
PHF23	247	261	E	1	403	0.630272952853598
PRDM2	1052	1074	S	0.9091	1718	0.618742724097788
NPM2	129	144	E	0.9333	214	0.63785046728972
ATN1	484	502	Q	1	1190	0.414285714285714
MYT1	258	306	E	0.9583	1121	0.251561106155219
LCORL	8	22	A	1	602	0.0249169435215947
SOX1	29	43	G	1	391	0.0920716112531969
CAC1F	809	825	E	1	1977	0.413252402630248
PO3F2	125	149	Q	0.9583	443	0.309255079006772
PO3F2	68	88	G	1	443	0.17607223476298
EVX2	413	434	G	0.9048	476	0.889705882352941
TTBK1	733	771	E	0.9474	1321	0.569265707797123
CNPY3	11	25	L	0.9286	278	0.0647482014388489
